interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_timeLoss;edge_traveltime;edge_waitingTime
800.00;900.00;EdgeMesurements;3;50.72;5;15;34;21;21;16.91;24;8.40;97.90;2398.06;4.88;1547.27;96.94;752.00
800.00;900.00;EdgeMesurements;0;41.00;2;28;35;33;33;13.67;2;6.80;73.02;1938.63;6.54;1013.33;72.21;713.00
800.00;900.00;EdgeMesurements;0;85.27;2;32;36;28;28;28.42;18;14.15;105.13;4031.78;4.54;2691.42;103.90;1441.00
800.00;900.00;EdgeMesurements;7;80.17;7;8;37;11;11;26.72;16;13.32;189.52;3790.29;2.52;3075.16;188.67;418.00
800.00;900.00;EdgeMesurements;1;27.65;3;15;38;24;24;9.22;30;4.53;60.07;1307.34;7.95;561.57;58.60;264.00
800.00;900.00;EdgeMesurements;0;44.75;6;23;39;24;24;14.92;26;7.39;73.58;2115.81;6.49;1134.95;72.36;704.00
800.00;900.00;EdgeMesurements;2;12.80;0;8;4;3;3;4.27;7;2.11;104.54;605.12;4.57;403.79;103.87;301.00
800.00;900.00;EdgeMesurements;0;119.25;0;25;40;22;22;39.75;0;19.85;243.54;5638.34;1.96;4827.33;240.99;4159.00
800.00;900.00;EdgeMesurements;3;63.26;6;30;41;17;17;21.09;21;10.47;94.18;2991.07;5.07;1858.44;93.08;871.00
800.00;900.00;EdgeMesurements;2;18.54;2;1;42;2;2;6.18;5;3.04;212.43;876.53;2.25;725.26;206.40;411.00
800.00;900.00;EdgeMesurements;3;28.41;1;22;43;29;29;9.47;27;4.67;52.03;1343.06;9.18;435.26;51.24;122.00
800.00;900.00;EdgeMesurements;0;26.31;5;15;44;14;14;8.77;21;4.33;70.47;1243.90;6.78;624.99;68.98;332.00
800.00;900.00;EdgeMesurements;5;69.32;8;24;45;26;26;23.11;0;11.53;124.36;3277.34;3.84;2363.35;123.20;1958.00
800.00;900.00;EdgeMesurements;0;39.06;0;26;46;44;44;13.02;28;6.41;56.88;1846.72;8.40;707.20;55.63;219.00
800.00;900.00;EdgeMesurements;0;221.19;0;14;47;4;4;73.73;0;36.84;1395.39;10458.00;0.34;10199.44;1380.79;7734.00
800.00;900.00;EdgeMesurements;0;7.35;0;5;48;1;1;2.45;11;1.20;45.44;347.50;10.52;76.32;44.41;12.00
800.00;900.00;EdgeMesurements;0;4.09;0;4;49;4;4;1.36;2;0.67;48.67;193.15;9.82;51.45;47.11;11.00
800.00;900.00;EdgeMesurements;0;12.09;0;12;5;11;11;4.03;12;1.98;70.22;571.47;6.80;277.75;69.19;227.00
800.00;900.00;EdgeMesurements;3;11.80;0;6;50;13;13;3.93;0;1.95;86.26;557.83;5.54;333.67;85.59;283.00
800.00;900.00;EdgeMesurements;0;3.05;0;3;51;4;4;1.02;4;0.50;38.91;145.28;12.38;11.46;38.39;0.00
800.00;900.00;EdgeMesurements;7;63.21;3;11;52;24;24;21.07;20;10.48;162.40;2988.62;2.94;2333.22;161.94;1523.00
800.00;900.00;EdgeMesurements;0;31.09;5;0;53;0;0;10.36;7;5.17;284.66;1469.89;1.68;1285.48;284.05;1003.00
800.00;900.00;EdgeMesurements;3;13.38;3;7;54;16;16;4.46;10;2.20;53.55;632.79;8.92;217.34;52.30;114.00
800.00;900.00;EdgeMesurements;0;16.02;6;0;55;1;1;5.34;1;2.67;115.93;757.57;4.12;551.77;114.78;458.00
800.00;900.00;EdgeMesurements;5;80.78;4;19;56;13;13;26.93;15;13.41;136.03;3819.05;3.51;2845.08;134.52;1731.00
800.00;900.00;EdgeMesurements;0;73.15;4;24;57;34;34;24.38;0;12.17;167.30;3458.73;2.86;2726.56;165.55;2370.00
800.00;900.00;EdgeMesurements;0;66.97;7;4;58;2;2;22.32;8;11.13;390.44;3166.52;1.22;2881.51;388.59;1734.00
800.00;900.00;EdgeMesurements;0;40.44;0;17;59;15;15;13.48;18;6.70;105.80;1912.23;4.52;1260.56;105.05;943.00
800.00;900.00;EdgeMesurements;0;4.76;0;5;6;1;1;1.59;5;0.78;41.26;225.28;11.58;34.73;40.45;0.00
800.00;900.00;EdgeMesurements;1;32.17;3;15;60;20;20;10.72;15;5.32;85.99;1521.09;5.56;887.65;85.07;260.00
800.00;900.00;EdgeMesurements;12;53.00;3;9;61;14;14;17.67;19;8.78;182.54;2505.67;2.62;2019.98;182.91;1365.00
800.00;900.00;EdgeMesurements;0;7.19;3;0;62;4;4;2.40;7;1.18;109.06;339.74;4.38;217.02;107.78;166.00
800.00;900.00;EdgeMesurements;0;27.42;7;0;63;3;3;9.14;10;4.55;168.21;1296.33;2.84;1016.54;167.06;600.00
800.00;900.00;EdgeMesurements;0;19.61;0;11;64;9;9;6.54;11;3.25;88.65;926.99;5.39;559.98;87.79;456.00
800.00;900.00;EdgeMesurements;0;9.29;0;13;65;19;19;3.10;8;1.52;44.25;439.26;10.80;89.30;43.38;15.00
800.00;900.00;EdgeMesurements;0;1.66;0;2;66;0;0;0.55;2;0.27;39.52;79.03;12.19;11.16;38.34;0.00
800.00;900.00;EdgeMesurements;0;1.48;0;1;67;0;0;0.49;1;0.24;48.92;70.67;9.85;20.60;47.86;8.00
800.00;900.00;EdgeMesurements;0;4.38;0;4;68;15;15;1.46;5;0.72;41.64;208.96;11.57;28.94;41.07;10.00
800.00;900.00;EdgeMesurements;1;3.12;0;3;69;3;3;1.04;2;0.51;49.23;147.69;9.71;43.24;48.40;23.00
800.00;900.00;EdgeMesurements;4;35.63;0;20;7;27;27;11.88;12;5.90;65.23;1684.38;7.32;783.25;63.99;417.00
800.00;900.00;EdgeMesurements;0;0.78;0;1;70;0;0;0.26;1;0.13;37.42;37.42;12.88;5.97;36.28;0.00
800.00;900.00;EdgeMesurements;0;5.06;0;5;71;10;10;1.69;4;0.83;57.48;239.25;8.31;90.92;56.08;48.00
800.00;900.00;EdgeMesurements;2;91.61;0;22;72;11;11;30.54;16;15.22;249.96;4331.54;1.91;3744.64;248.18;1690.00
800.00;900.00;EdgeMesurements;0;2.54;0;3;73;0;0;0.85;3;0.42;42.55;120.19;11.23;18.34;41.66;0.00
800.00;900.00;EdgeMesurements;0;53.72;0;15;74;35;35;17.91;29;8.89;132.47;2540.05;3.61;1875.51;131.68;1051.00
800.00;900.00;EdgeMesurements;3;26.37;0;26;75;32;32;8.79;9;4.35;55.06;1246.86;8.68;453.19;54.28;211.00
800.00;900.00;EdgeMesurements;0;2.54;0;3;76;1;1;0.85;2;0.42;43.11;120.23;11.08;18.48;42.30;0.00
800.00;900.00;EdgeMesurements;0;8.91;0;11;77;10;10;2.97;8;1.47;40.19;424.84;11.99;21.99;39.67;0.00
800.00;900.00;EdgeMesurements;0;11.53;0;9;78;13;13;3.84;8;1.90;58.68;549.68;8.21;206.85;57.94;122.00
800.00;900.00;EdgeMesurements;0;2.12;0;2;79;0;0;0.71;1;0.35;60.10;100.87;8.02;40.47;59.09;27.00
800.00;900.00;EdgeMesurements;0;11.23;0;11;8;10;10;3.74;10;1.85;68.90;530.85;6.93;261.41;67.85;175.00
800.00;900.00;EdgeMesurements;20;14.79;0;18;80;12;12;4.93;0;2.44;38.50;739.53;13.12;41.76;38.13;0.00
800.00;900.00;EdgeMesurements;0;89.27;0;37;81;17;17;29.76;17;14.81;182.13;4342.14;2.70;3472.79;181.04;1797.00
800.00;900.00;EdgeMesurements;0;20.75;0;20;82;7;7;6.92;18;3.43;40.24;1009.14;12.21;107.42;39.84;0.00
800.00;900.00;EdgeMesurements;0;25.04;0;39;83;13;13;8.35;22;4.10;55.32;1218.02;8.88;400.22;54.46;80.00
800.00;900.00;EdgeMesurements;16;13.51;0;17;84;7;7;4.50;0;2.23;36.91;675.46;13.68;12.49;36.56;0.00
800.00;900.00;EdgeMesurements;0;9.18;0;10;85;4;4;3.06;17;1.51;37.94;446.32;12.95;19.55;37.56;0.00
800.00;900.00;EdgeMesurements;0;42.02;0;39;86;22;22;14.01;29;6.92;90.40;2043.94;5.44;1232.84;89.59;583.00
800.00;900.00;EdgeMesurements;6;2.77;0;10;87;3;3;0.92;0;0.45;37.34;138.42;13.53;4.50;36.98;0.00
800.00;900.00;EdgeMesurements;0;11.30;0;14;88;6;6;3.77;10;1.87;40.53;549.73;12.12;39.17;40.14;0.00
800.00;900.00;EdgeMesurements;12;7.01;0;6;89;4;4;2.34;0;1.16;38.02;350.56;13.28;4.77;37.66;0.00
800.00;900.00;EdgeMesurements;0;48.69;0;39;90;8;8;16.23;16;8.04;110.09;2368.41;4.46;1588.68;108.93;901.00
800.00;900.00;EdgeMesurements;0;1.58;0;1;91;1;1;0.53;6;0.26;38.62;77.08;12.73;2.66;38.25;0.00
800.00;900.00;EdgeMesurements;0;161.47;38;0;92;15;15;53.82;37;26.87;256.62;8073.40;1.97;6948.51;256.17;4527.00
800.00;900.00;EdgeMesurements;0;162.14;38;0;93;45;45;54.05;39;26.98;258.35;8106.98;1.95;6970.71;258.19;4554.00
800.00;900.00;EdgeMesurements;0;149.94;38;0;94;33;33;49.98;39;24.95;239.03;7496.80;2.11;6347.13;238.81;4162.00
800.00;900.00;EdgeMesurements;0;171.24;38;0;95;24;24;57.08;39;28.50;272.41;8562.10;1.85;7436.26;272.25;4915.00
900.00;1000.00;EdgeMesurements;0;0.79;0;1;0;0;0;0.26;1;0.13;40.98;37.70;11.76;5.38;40.05;0.00
900.00;1000.00;EdgeMesurements;0;9.70;0;9;1;23;23;3.23;9;1.59;45.93;462.47;10.49;93.95;45.03;37.00
900.00;1000.00;EdgeMesurements;2;8.44;0;11;10;23;23;2.81;8;1.38;43.59;398.84;10.96;76.30;42.85;28.00
900.00;1000.00;EdgeMesurements;0;15.66;0;7;11;15;15;5.22;16;2.58;87.42;746.79;5.51;448.66;86.73;304.00
900.00;1000.00;EdgeMesurements;0;0.25;0;1;12;0;0;0.08;0;0.04;38.97;12.09;12.36;1.45;38.57;0.00
900.00;1000.00;EdgeMesurements;0;2.11;0;3;13;0;0;0.70;1;0.35;38.91;100.57;12.38;7.33;38.27;0.00
900.00;1000.00;EdgeMesurements;5;18.34;0;10;14;20;20;6.11;3;3.04;107.47;867.16;4.45;592.83;106.59;464.00
900.00;1000.00;EdgeMesurements;0;12.11;0;9;15;7;7;4.04;12;1.99;60.26;572.56;7.93;229.96;58.76;88.00
900.00;1000.00;EdgeMesurements;0;6.84;4;1;16;1;1;2.28;9;1.13;47.64;323.39;10.03;87.12;46.69;51.00
900.00;1000.00;EdgeMesurements;0;13.19;3;2;17;0;0;4.40;9;2.18;135.48;623.50;3.53;458.89;134.56;349.00
900.00;1000.00;EdgeMesurements;3;29.01;3;16;18;17;18;9.67;41;4.76;62.14;1371.58;7.69;609.90;61.37;185.00
900.00;1000.00;EdgeMesurements;7;18.21;5;14;19;25;25;6.07;12;2.99;39.89;860.96;11.98;120.18;39.25;2.00
900.00;1000.00;EdgeMesurements;0;8.60;0;12;2;16;16;2.87;9;1.42;37.12;410.04;12.98;24.41;36.67;0.00
900.00;1000.00;EdgeMesurements;0;24.13;1;15;20;21;21;8.04;23;3.98;61.97;1140.82;7.71;496.35;61.24;278.00
900.00;1000.00;EdgeMesurements;5;39.59;8;9;21;8;8;13.20;9;6.56;128.62;1871.92;3.71;1364.72;127.65;854.00
900.00;1000.00;EdgeMesurements;2;44.77;3;28;22;23;23;14.92;22;7.40;69.95;2116.55;6.83;1054.01;68.95;538.00
900.00;1000.00;EdgeMesurements;0;40.34;2;15;23;18;19;13.45;0;6.71;110.68;1907.22;4.32;1307.75;109.52;1107.00
900.00;1000.00;EdgeMesurements;0;64.20;6;1;24;6;6;21.40;10;10.67;317.41;3035.30;1.51;2702.35;315.76;940.00
900.00;1000.00;EdgeMesurements;10;21.07;4;15;25;26;26;7.02;1;3.49;58.63;996.24;8.15;379.51;58.13;263.00
900.00;1000.00;EdgeMesurements;0;5.71;2;5;26;0;0;1.90;0;0.95;69.67;270.10;6.86;138.11;68.94;107.00
900.00;1000.00;EdgeMesurements;1;31.92;4;19;27;31;31;10.64;12;5.28;68.16;1509.36;7.01;722.28;67.36;439.00
900.00;1000.00;EdgeMesurements;0;4.36;0;6;28;8;8;1.45;7;0.72;38.38;207.83;12.55;8.07;37.89;0.00
900.00;1000.00;EdgeMesurements;11;65.64;0;31;29;27;27;21.88;4;10.89;128.21;3103.47;3.73;2243.37;127.00;1809.00
900.00;1000.00;EdgeMesurements;0;16.65;0;7;3;5;5;5.55;9;2.75;106.75;787.33;4.48;534.64;105.79;381.00
900.00;1000.00;EdgeMesurements;0;6.56;0;9;31;0;1;2.19;4;1.08;45.52;310.20;10.50;70.20;44.69;22.00
900.00;1000.00;EdgeMesurements;12;143.10;0;21;32;32;32;47.70;15;23.78;318.36;6765.66;1.50;6029.37;317.38;3812.00
900.00;1000.00;EdgeMesurements;0;24.24;0;31;33;55;55;8.08;29;3.96;39.66;1146.18;12.05;133.68;38.87;0.00
900.00;1000.00;EdgeMesurements;2;33.31;5;11;34;13;13;11.10;13;5.51;112.67;1574.77;4.24;1081.20;111.65;542.00
900.00;1000.00;EdgeMesurements;0;74.05;2;25;35;25;25;24.68;20;12.29;187.40;3501.26;2.55;2862.12;186.54;2186.00
900.00;1000.00;EdgeMesurements;8;67.56;2;18;36;19;19;22.52;35;11.18;178.37;3194.06;2.68;2579.96;177.84;1467.00
900.00;1000.00;EdgeMesurements;4;68.54;7;4;37;12;12;22.85;16;11.38;210.97;3240.36;2.26;2695.77;209.88;493.00
900.00;1000.00;EdgeMesurements;0;33.91;3;18;38;13;13;11.30;0;5.63;83.62;1603.33;5.71;949.30;82.75;746.00
900.00;1000.00;EdgeMesurements;0;87.47;5;22;39;20;20;29.16;16;14.53;171.12;4135.39;2.79;3310.00;169.51;2445.00
900.00;1000.00;EdgeMesurements;4;7.49;0;4;4;3;3;2.50;7;1.23;45.79;354.24;10.43;82.57;45.10;38.00
900.00;1000.00;EdgeMesurements;10;123.85;0;38;40;21;21;41.28;50;20.49;155.22;5855.43;3.08;4505.28;154.00;1900.00
900.00;1000.00;EdgeMesurements;9;57.54;6;8;41;13;13;19.18;19;9.54;150.39;2720.52;3.18;2099.62;149.87;1272.00
900.00;1000.00;EdgeMesurements;4;15.73;2;9;42;5;5;5.24;8;2.58;87.96;743.64;5.43;458.00;86.09;304.00
900.00;1000.00;EdgeMesurements;1;43.00;1;42;43;37;38;14.33;17;7.10;49.55;2033.00;9.64;576.95;48.89;249.00
900.00;1000.00;EdgeMesurements;0;35.92;5;18;44;25;27;11.97;20;5.95;66.86;1698.08;7.15;813.78;66.09;506.00
900.00;1000.00;EdgeMesurements;5;128.09;8;35;45;24;24;42.70;15;21.29;187.12;6056.32;2.55;4913.52;185.69;3672.00
900.00;1000.00;EdgeMesurements;0;42.90;0;56;46;74;74;14.30;40;6.99;44.68;2028.44;10.69;409.38;43.59;33.00
900.00;1000.00;EdgeMesurements;3;197.84;0;1;47;3;3;65.95;39;32.92;690.12;9353.69;0.69;8873.80;700.94;5317.00
900.00;1000.00;EdgeMesurements;0;5.34;0;6;48;3;3;1.78;6;0.87;42.10;252.60;11.35;38.65;41.26;0.00
900.00;1000.00;EdgeMesurements;0;5.71;0;5;49;1;1;1.90;3;0.94;54.84;269.80;8.71;95.14;54.03;57.00
900.00;1000.00;EdgeMesurements;0;21.35;0;23;5;44;44;7.12;13;3.52;43.95;1009.52;10.87;203.28;43.35;50.00
900.00;1000.00;EdgeMesurements;15;32.62;0;27;50;27;27;10.87;7;5.40;69.02;1542.15;6.92;770.70;68.27;436.00
900.00;1000.00;EdgeMesurements;0;1.99;0;3;51;3;3;0.66;2;0.33;34.53;94.84;13.95;3.35;34.14;0.00
900.00;1000.00;EdgeMesurements;2;63.74;2;27;52;35;35;21.25;19;10.55;130.25;3013.48;3.67;2225.63;129.28;1643.00
900.00;1000.00;EdgeMesurements;0;38.24;5;10;53;5;6;12.75;4;6.36;156.05;1807.86;3.06;1395.70;154.65;1299.00
900.00;1000.00;EdgeMesurements;0;16.37;3;16;54;31;32;5.46;7;2.69;45.53;774.12;10.50;166.40;44.61;33.00
900.00;1000.00;EdgeMesurements;0;13.19;6;2;55;0;0;4.40;14;2.17;74.44;623.67;6.42;344.93;73.22;136.00
900.00;1000.00;EdgeMesurements;8;58.02;4;10;56;12;12;19.34;32;9.61;200.67;2743.12;2.38;2250.76;202.38;1315.00
900.00;1000.00;EdgeMesurements;2;86.27;4;10;57;13;13;28.76;32;14.32;214.18;4078.97;2.23;3382.60;213.98;1967.00
900.00;1000.00;EdgeMesurements;4;61.52;7;8;58;4;4;20.51;18;10.19;159.91;2908.56;2.99;2285.33;158.44;194.00
900.00;1000.00;EdgeMesurements;0;43.37;0;27;59;31;31;14.46;38;7.15;76.27;2050.32;6.26;1109.67;75.28;725.00
900.00;1000.00;EdgeMesurements;0;3.34;0;6;6;2;2;1.11;3;0.55;40.46;157.83;11.81;14.44;39.79;0.00
900.00;1000.00;EdgeMesurements;4;40.66;3;14;60;16;16;13.55;4;6.74;126.88;1922.60;3.77;1398.17;124.96;871.00
900.00;1000.00;EdgeMesurements;8;29.94;2;24;61;29;29;9.98;19;4.90;59.94;1415.37;7.97;597.85;58.81;142.00
900.00;1000.00;EdgeMesurements;0;3.58;3;0;62;2;2;1.19;3;0.59;57.04;169.28;8.38;65.18;55.83;36.00
900.00;1000.00;EdgeMesurements;0;23.18;7;3;63;1;3;7.73;7;3.85;118.21;1096.15;4.04;767.96;117.07;521.00
900.00;1000.00;EdgeMesurements;0;20.95;0;11;64;11;11;6.98;18;3.45;77.47;990.65;6.17;512.30;76.37;282.00
900.00;1000.00;EdgeMesurements;0;7.80;0;6;65;8;8;2.60;6;1.28;59.67;368.60;8.01;146.19;58.74;83.00
900.00;1000.00;EdgeMesurements;0;1.00;0;2;66;0;0;0.33;1;0.16;37.02;47.61;13.01;6.07;36.07;0.00
900.00;1000.00;EdgeMesurements;0;1.01;0;1;67;0;0;0.34;1;0.16;43.94;48.02;10.97;14.84;42.76;2.00
900.00;1000.00;EdgeMesurements;0;3.54;0;2;68;5;5;1.18;1;0.59;84.68;168.62;5.69;105.50;83.61;80.00
900.00;1000.00;EdgeMesurements;1;9.96;0;11;69;23;23;3.32;2;1.64;48.38;470.81;9.88;142.50;47.76;69.00
900.00;1000.00;EdgeMesurements;2;72.12;0;39;7;27;27;24.04;27;11.94;110.36;3409.93;4.33;2335.30;109.55;1474.00
900.00;1000.00;EdgeMesurements;0;0.77;0;1;70;0;0;0.26;1;0.13;36.95;36.95;13.04;6.73;35.90;0.00
900.00;1000.00;EdgeMesurements;0;12.16;0;8;71;13;13;4.05;3;2.02;65.47;574.99;7.30;279.83;64.64;187.00
900.00;1000.00;EdgeMesurements;0;114.13;0;15;72;4;4;38.04;8;18.99;770.49;5395.99;0.62;5145.25;768.47;4230.00
900.00;1000.00;EdgeMesurements;0;4.77;0;5;73;1;1;1.59;5;0.78;38.70;225.39;12.35;22.31;37.92;0.00
900.00;1000.00;EdgeMesurements;0;41.31;0;39;74;36;36;13.77;21;6.80;57.70;1953.00;8.28;759.50;56.81;346.00
900.00;1000.00;EdgeMesurements;1;82.42;0;22;75;38;38;27.47;2;13.71;174.44;3896.61;2.74;3107.68;172.67;2687.00
900.00;1000.00;EdgeMesurements;0;4.62;0;5;76;0;0;1.54;1;0.76;53.06;218.44;9.00;77.97;52.33;33.00
900.00;1000.00;EdgeMesurements;0;3.14;0;3;77;6;6;1.05;7;0.52;34.64;149.57;13.91;10.21;34.16;0.00
900.00;1000.00;EdgeMesurements;0;10.77;0;7;78;15;15;3.59;10;1.78;48.32;513.73;9.97;135.90;47.66;54.00
900.00;1000.00;EdgeMesurements;0;2.54;0;1;79;1;1;0.85;2;0.42;62.28;121.05;7.74;58.72;60.99;35.00
900.00;1000.00;EdgeMesurements;0;18.65;0;17;8;22;22;6.22;17;3.07;49.22;881.94;9.71;239.96;48.46;112.00
900.00;1000.00;EdgeMesurements;28;27.18;0;36;80;23;23;9.06;0;4.50;39.35;1358.85;12.83;80.86;38.98;0.00
900.00;1000.00;EdgeMesurements;0;91.28;0;11;81;5;5;30.43;41;15.14;164.76;4439.72;2.98;3439.70;164.47;1888.00
900.00;1000.00;EdgeMesurements;0;21.46;0;19;82;9;9;7.15;36;3.54;40.01;1043.61;12.28;111.03;39.62;0.00
900.00;1000.00;EdgeMesurements;0;41.53;0;11;83;17;17;13.84;41;6.84;76.00;2020.16;6.47;1043.21;74.77;36.00
900.00;1000.00;EdgeMesurements;4;7.71;0;13;84;3;3;2.57;0;1.28;38.28;385.38;13.19;15.82;37.89;0.00
900.00;1000.00;EdgeMesurements;0;10.26;0;13;85;3;3;3.42;13;1.69;38.40;499.18;12.80;38.69;38.02;0.00
900.00;1000.00;EdgeMesurements;0;41.24;0;10;86;5;5;13.75;43;6.79;76.04;2006.07;6.46;1046.35;74.82;200.00
900.00;1000.00;EdgeMesurements;14;11.37;0;13;87;11;11;3.79;0;1.88;39.88;568.62;12.66;18.56;39.49;0.00
900.00;1000.00;EdgeMesurements;0;16.20;0;26;88;11;11;5.40;13;2.67;39.92;788.14;12.31;63.74;39.53;0.00
900.00;1000.00;EdgeMesurements;0;0.22;0;1;89;0;0;0.07;0;0.04;32.36;11.03;15.61;0.00;32.04;0.00
900.00;1000.00;EdgeMesurements;0;0.83;0;1;9;0;0;0.28;1;0.14;39.45;39.45;12.21;5.14;38.39;0.00
900.00;1000.00;EdgeMesurements;0;59.41;0;9;90;18;18;19.80;38;9.83;111.70;2889.81;4.40;1956.22;110.92;545.00
900.00;1000.00;EdgeMesurements;0;7.26;0;14;91;7;7;2.42;1;1.20;37.70;353.10;13.03;25.53;37.33;0.00
900.00;1000.00;EdgeMesurements;0;171.18;39;0;92;24;24;57.06;11;28.52;260.13;8558.99;1.94;7343.54;258.15;5046.00
900.00;1000.00;EdgeMesurements;0;170.19;41;0;93;46;46;56.73;11;28.35;254.25;8509.47;1.99;7273.90;252.29;5181.00
900.00;1000.00;EdgeMesurements;0;160.32;41;0;94;30;30;53.44;10;26.71;236.73;8015.95;2.13;6777.28;234.82;4991.00
900.00;1000.00;EdgeMesurements;0;184.04;39;0;95;16;16;61.35;9;30.66;282.52;9202.03;1.79;8012.33;280.24;5725.00
